id,name,email,city,total_spent
4499,Yusuf Yıldız,customer04499@example.com,Kütahya,0
4500,Melis Özdemir,customer04500@example.com,Çorum,0
4501,Ahmet Polat,customer04501@example.com,Samsun,0
4502,Ömer Yılmaz,customer04502@example.com,Elazığ,0
4503,Eren Demir,customer04503@example.com,Edirne,0
4504,Zeynep Yılmaz,customer04504@example.com,Yalova,0
4505,Kerem Polat,customer04505@example.com,Ardahan,0
4506,Ahmet Polat,customer04506@example.com,Isparta,0
4507,Arda Şahin,customer04507@example.com,Ankara,0
4508,Ceren Yılmaz,customer04508@example.com,Şırnak,0
4509,Zeynep Doğan,customer04509@example.com,Hakkari,0
4510,Serkan Erdoğan,customer04510@example.com,Edirne,0
4511,Seda Çelik,customer04511@example.com,Bitlis,0
4512,Ali Doğan,customer04512@example.com,Kütahya,0
4513,Kaan Polat,customer04513@example.com,Manisa,0
4514,Onur Arslan,customer04514@example.com,Şanlıurfa,0
4515,Eren Aslan,customer04515@example.com,Tekirdağ,0
4516,Ahmet Aslan,customer04516@example.com,Kırklareli,0
4517,Ayşe Kılıç,customer04517@example.com,Zonguldak,0
4518,Seda Tekin,customer04518@example.com,Tunceli,0
4519,Ali Arslan,customer04519@example.com,Zonguldak,0
4520,Fatma Yılmaz,customer04520@example.com,Çorum,0
4521,Furkan Öztürk,customer04521@example.com,Çorum,0
4522,Kerem Polat,customer04522@example.com,Ağrı,0
4523,Can Güneş,customer04523@example.com,Siirt,0
4524,Kerem Aydın,customer04524@example.com,Bingöl,0
4525,Burak Koç,customer04525@example.com,Bolu,0
4526,Eren Aksoy,customer04526@example.com,Sivas,0
4527,Melis Erdoğan,customer04527@example.com,Elazığ,0
4528,Eren Aslan,customer04528@example.com,Kütahya,0
4529,Berk Güneş,customer04529@example.com,Sakarya,0
4530,Eren Doğan,customer04530@example.com,Erzurum,0
4531,Mehmet Güneş,customer04531@example.com,Zonguldak,0
4532,Ayşe Kılıç,customer04532@example.com,Kilis,0
4533,Ali Kurt,customer04533@example.com,Tekirdağ,0
4534,Hakan Aslan,customer04534@example.com,Kastamonu,0
4535,Ali Yılmaz,customer04535@example.com,Uşak,0
4536,Derya Çelik,customer04536@example.com,Tokat,0
4537,Zeynep Çelik,customer04537@example.com,Zonguldak,0
4538,Mert Tekin,customer04538@example.com,Batman,0
4539,Zeynep Yıldız,customer04539@example.com,Kırklareli,0
4540,Arda Doğan,customer04540@example.com,Aydın,0
4541,Ece Doğan,customer04541@example.com,Adıyaman,0
4542,Kaan Kaya,customer04542@example.com,Giresun,0
4543,Mert Güneş,customer04543@example.com,Bursa,0
4544,Mehmet Polat,customer04544@example.com,Kırşehir,0
4545,Ahmet Kurt,customer04545@example.com,Kahramanmaraş,0
4546,Zeynep Yılmaz,customer04546@example.com,Antalya,0
4547,Eren Çelik,customer04547@example.com,Manisa,0
4548,Melis Doğan,customer04548@example.com,Van,0
4549,Zeynep Aksoy,customer04549@example.com,Denizli,0
4550,Mustafa Arslan,customer04550@example.com,Çorum,0
4551,Fatma Aydın,customer04551@example.com,Siirt,0
4552,Hakan Demir,customer04552@example.com,Kayseri,0
4553,Can Kaya,customer04553@example.com,Trabzon,0
4554,Derya Aslan,customer04554@example.com,Isparta,0
4555,Ece Koç,customer04555@example.com,Samsun,0
4556,Berk Şahin,customer04556@example.com,İstanbul,0
4557,Derya Doğan,customer04557@example.com,Yalova,0
4558,Mert Yıldız,customer04558@example.com,Şırnak,0
4559,Furkan Kılıç,customer04559@example.com,Ardahan,0
4560,Emre Aydın,customer04560@example.com,Mersin,0
4561,Emre Kurt,customer04561@example.com,Kırıkkale,0
4562,Burak Doğan,customer04562@example.com,Kırşehir,0
4563,Mustafa Doğan,customer04563@example.com,Şırnak,0
4564,Derya Özdemir,customer04564@example.com,Karaman,0
4565,Yusuf Koç,customer04565@example.com,Siirt,0
4566,Ali Çelik,customer04566@example.com,Aksaray,0
4567,Kaan Kılıç,customer04567@example.com,Van,0
4568,Derya Aslan,customer04568@example.com,Tokat,0
4569,Kerem Kurt,customer04569@example.com,Tokat,0
4570,Furkan Kurt,customer04570@example.com,Tokat,0
4571,Ahmet Aksoy,customer04571@example.com,Ağrı,0
4572,Seda Kurt,customer04572@example.com,Bingöl,0
4573,Seda Çelik,customer04573@example.com,Kilis,0
4574,Derya Doğan,customer04574@example.com,Isparta,0
4575,Hakan Erdoğan,customer04575@example.com,Muğla,0
4576,Emre Tekin,customer04576@example.com,Karaman,0
4577,Melis Güneş,customer04577@example.com,Kayseri,0
4578,Mehmet Koç,customer04578@example.com,Çanakkale,0
4579,Berk Yılmaz,customer04579@example.com,Tokat,0
4580,Ece Erdoğan,customer04580@example.com,Tekirdağ,0
4581,Ceren Kaya,customer04581@example.com,Bilecik,0
4582,Mehmet Arslan,customer04582@example.com,Bolu,0
4583,Ömer Tekin,customer04583@example.com,Bitlis,0
4584,Ceren Doğan,customer04584@example.com,Şırnak,0
4585,Arda Kılıç,customer04585@example.com,Artvin,0
4586,Ali Güneş,customer04586@example.com,Yozgat,0
4587,Fatma Kaya,customer04587@example.com,Gaziantep,0
4588,Serkan Çelik,customer04588@example.com,Batman,0
4589,Fatma Polat,customer04589@example.com,Çankırı,0
4590,Can Çelik,customer04590@example.com,Kırklareli,0
4591,Elif Doğan,customer04591@example.com,Adana,0
4592,Ece Polat,customer04592@example.com,Osmaniye,0
4593,Ayşe Aydın,customer04593@example.com,Burdur,0
4594,Mustafa Yılmaz,customer04594@example.com,Denizli,0
4595,Barış Şahin,customer04595@example.com,Zonguldak,0
4596,Ali Öztürk,customer04596@example.com,Gaziantep,0
4597,Ali Polat,customer04597@example.com,Ağrı,0
4598,Ceren Erdoğan,customer04598@example.com,Sinop,0
4599,Berk Kaya,customer04599@example.com,Bursa,0
4600,Mert Koç,customer04600@example.com,Tunceli,0
4601,Yusuf Öztürk,customer04601@example.com,Karaman,0
4602,Eren Tekin,customer04602@example.com,Sinop,0
4603,Buse Tekin,customer04603@example.com,Bursa,0
4604,Furkan Çelik,customer04604@example.com,Afyonkarahisar,0
4605,Yusuf Çelik,customer04605@example.com,Hatay,0
4606,Yusuf Erdoğan,customer04606@example.com,Karaman,0
4607,Burak Polat,customer04607@example.com,Tunceli,0
4608,Mert Doğan,customer04608@example.com,Bitlis,0
4609,Hakan Polat,customer04609@example.com,Muğla,0
4610,Zeynep Arslan,customer04610@example.com,Niğde,0
4611,Berk Şahin,customer04611@example.com,Tokat,0
4612,Furkan Kurt,customer04612@example.com,Çorum,0
4613,Ahmet Doğan,customer04613@example.com,Tekirdağ,0
4614,Ali Güneş,customer04614@example.com,Nevşehir,0
4615,Ahmet Güneş,customer04615@example.com,Kırklareli,0
4616,Mehmet Tekin,customer04616@example.com,Sinop,0
4617,Mehmet Aslan,customer04617@example.com,Çankırı,0
4618,Kaan Özdemir,customer04618@example.com,Kars,0
4619,Ahmet Yıldız,customer04619@example.com,Kahramanmaraş,0
4620,Serkan Erdoğan,customer04620@example.com,Gaziantep,0
4621,Kerem Erdoğan,customer04621@example.com,Nevşehir,0
4622,Serkan Demir,customer04622@example.com,Elazığ,0
4623,Elif Çelik,customer04623@example.com,Kahramanmaraş,0
4624,Elif Güneş,customer04624@example.com,Malatya,0
4625,Kaan Çelik,customer04625@example.com,Kars,0
4626,Ece Doğan,customer04626@example.com,Niğde,0
4627,Mustafa Polat,customer04627@example.com,Muş,0
4628,Arda Tekin,customer04628@example.com,Erzincan,0
4629,Hakan Erdoğan,customer04629@example.com,Aksaray,0
4630,Eren Çelik,customer04630@example.com,Konya,0
4631,Hakan Güneş,customer04631@example.com,Manisa,0
4632,Hakan Tekin,customer04632@example.com,Ordu,0
4633,Mustafa Kaya,customer04633@example.com,Ağrı,0
4634,Buse Yıldız,customer04634@example.com,Hakkari,0
4635,Ali Şahin,customer04635@example.com,Uşak,0
4636,Derya Polat,customer04636@example.com,Konya,0
4637,Seda Öztürk,customer04637@example.com,Hatay,0
4638,Ali Yıldız,customer04638@example.com,Nevşehir,0
4639,Seda Kurt,customer04639@example.com,Aydın,0
4640,Mehmet Tekin,customer04640@example.com,Mersin,0
4641,Ali Kaya,customer04641@example.com,Balıkesir,0
4642,Kaan Aslan,customer04642@example.com,Karabük,0
4643,Elif Yılmaz,customer04643@example.com,Elazığ,0
4644,Ömer Şahin,customer04644@example.com,Sivas,0
4645,Berk Çelik,customer04645@example.com,Bartın,0
4646,Onur Aydın,customer04646@example.com,Eskişehir,0
4647,Eren Polat,customer04647@example.com,Sinop,0
4648,Zeynep Doğan,customer04648@example.com,Gümüşhane,0
4649,Burak Yıldız,customer04649@example.com,Siirt,0
4650,Ceren Erdoğan,customer04650@example.com,Erzurum,0
4651,Mustafa Güneş,customer04651@example.com,Ağrı,0
4652,Elif Şahin,customer04652@example.com,Gaziantep,0
4653,Mehmet Çelik,customer04653@example.com,Adana,0
4654,Kerem Kurt,customer04654@example.com,Şırnak,0
4655,Onur Demir,customer04655@example.com,Malatya,0
4656,Yusuf Erdoğan,customer04656@example.com,Uşak,0
4657,Burak Aydın,customer04657@example.com,Bartın,0
4658,Ceren Polat,customer04658@example.com,Van,0
4659,Kerem Aslan,customer04659@example.com,Osmaniye,0
4660,Melis Aksoy,customer04660@example.com,Çankırı,0
4661,Ece Demir,customer04661@example.com,Sinop,0
4662,Furkan Koç,customer04662@example.com,Balıkesir,0
4663,Hakan Demir,customer04663@example.com,Çanakkale,0
4664,Ece Erdoğan,customer04664@example.com,Kırklareli,0
4665,Ali Şahin,customer04665@example.com,Uşak,0
4666,Can Kaya,customer04666@example.com,Yalova,0
4667,Onur Kılıç,customer04667@example.com,Afyonkarahisar,0
4668,Can Doğan,customer04668@example.com,Mersin,0
4669,Berk Aslan,customer04669@example.com,Aydın,0
4670,Buse Yıldız,customer04670@example.com,Kastamonu,0
4671,Mustafa Aksoy,customer04671@example.com,Bartın,0
4672,Can Erdoğan,customer04672@example.com,Kilis,0
4673,Serkan Doğan,customer04673@example.com,Ordu,0
4674,Barış Kaya,customer04674@example.com,Karaman,0
4675,Ayşe Şahin,customer04675@example.com,Ardahan,0
4676,Arda Arslan,customer04676@example.com,Ağrı,0
4677,Mehmet Kılıç,customer04677@example.com,Sakarya,0
4678,Eren Aydın,customer04678@example.com,Kütahya,0
4679,Melis Kaya,customer04679@example.com,Çankırı,0
4680,Burak Aksoy,customer04680@example.com,Kütahya,0
4681,Derya Kaya,customer04681@example.com,Hatay,0
4682,Arda Demir,customer04682@example.com,Şırnak,0
4683,Melis Tekin,customer04683@example.com,Amasya,0
4684,Kerem Demir,customer04684@example.com,Sakarya,0
4685,Barış Tekin,customer04685@example.com,Bilecik,0
4686,Melis Aksoy,customer04686@example.com,Tunceli,0
4687,Emre Arslan,customer04687@example.com,Ankara,0
4688,Ali Kaya,customer04688@example.com,Uşak,0
4689,Serkan Öztürk,customer04689@example.com,Manisa,0
4690,Furkan Polat,customer04690@example.com,Kırklareli,0
4691,Ece Öztürk,customer04691@example.com,Afyonkarahisar,0
4692,Derya Kaya,customer04692@example.com,Ağrı,0
4693,Seda Aydın,customer04693@example.com,Bayburt,0
4694,Barış Koç,customer04694@example.com,Afyonkarahisar,0
4695,Onur Polat,customer04695@example.com,Antalya,0
4696,Berk Koç,customer04696@example.com,Çanakkale,0
4697,Furkan Kurt,customer04697@example.com,Kırıkkale,0
4698,Emre Şahin,customer04698@example.com,Sinop,0
4699,Ali Tekin,customer04699@example.com,Muğla,0
4700,Kerem Aydın,customer04700@example.com,Malatya,0
4701,Furkan Kaya,customer04701@example.com,Hatay,0
4702,Can Demir,customer04702@example.com,Iğdır,0
4703,Ahmet Öztürk,customer04703@example.com,Rize,0
4704,Fatma Aksoy,customer04704@example.com,Şırnak,0
4705,Mehmet Yılmaz,customer04705@example.com,Isparta,0
4706,Ceren Kaya,customer04706@example.com,Balıkesir,0
4707,Mehmet Çelik,customer04707@example.com,Sinop,0
4708,Yusuf Doğan,customer04708@example.com,Ankara,0
4709,Ömer Aslan,customer04709@example.com,Karabük,0
4710,Elif Öztürk,customer04710@example.com,Kayseri,0
4711,Emre Tekin,customer04711@example.com,Niğde,0
4712,Arda Şahin,customer04712@example.com,Balıkesir,0
4713,Mustafa Arslan,customer04713@example.com,Karaman,0
4714,Burak Polat,customer04714@example.com,Kahramanmaraş,0
4715,Melis Öztürk,customer04715@example.com,Sinop,0
4716,Ayşe Doğan,customer04716@example.com,Mardin,0
4717,Seda Aksoy,customer04717@example.com,Kayseri,0
4718,Buse Öztürk,customer04718@example.com,Aksaray,0
4719,Melis Arslan,customer04719@example.com,Kocaeli,0
4720,Ayşe Aksoy,customer04720@example.com,Van,0
4721,Ali Kaya,customer04721@example.com,Manisa,0
4722,Melis Kurt,customer04722@example.com,Osmaniye,0
4723,Arda Arslan,customer04723@example.com,Bilecik,0
4724,Burak Çelik,customer04724@example.com,Zonguldak,0
4725,Can Doğan,customer04725@example.com,Kırıkkale,0
4726,Burak Şahin,customer04726@example.com,Muğla,0
4727,Fatma Çelik,customer04727@example.com,Amasya,0
4728,Can Özdemir,customer04728@example.com,Tekirdağ,0
4729,Ali Yılmaz,customer04729@example.com,Uşak,0
4730,Ceren Kaya,customer04730@example.com,İzmir,0
4731,Eren Güneş,customer04731@example.com,Nevşehir,0
4732,Mert Demir,customer04732@example.com,Artvin,0
4733,Eren Tekin,customer04733@example.com,Nevşehir,0
4734,Arda Yılmaz,customer04734@example.com,Muş,0
4735,Berk Özdemir,customer04735@example.com,Ankara,0
4736,Can Aydın,customer04736@example.com,Muş,0
4737,Yusuf Kurt,customer04737@example.com,Bayburt,0
4738,Mehmet Doğan,customer04738@example.com,Amasya,0
4739,Onur Aslan,customer04739@example.com,Ağrı,0
4740,Derya Tekin,customer04740@example.com,Malatya,0
4741,Derya Arslan,customer04741@example.com,Iğdır,0
4742,Burak Yılmaz,customer04742@example.com,Malatya,0
4743,Fatma Tekin,customer04743@example.com,Siirt,0
4744,Buse Kurt,customer04744@example.com,Artvin,0
4745,Ece Şahin,customer04745@example.com,Kırıkkale,0
4746,Berk Doğan,customer04746@example.com,Bayburt,0
4747,Kaan Kurt,customer04747@example.com,Bartın,0
4748,Fatma Güneş,customer04748@example.com,Zonguldak,0
4749,Eren Yıldız,customer04749@example.com,Muş,0
4750,Kaan Öztürk,customer04750@example.com,Çanakkale,0
4751,Derya Yılmaz,customer04751@example.com,Kars,0
4752,Ece Arslan,customer04752@example.com,Bilecik,0
4753,Can Aksoy,customer04753@example.com,Kayseri,0
4754,Ömer Güneş,customer04754@example.com,Niğde,0
4755,Mehmet Tekin,customer04755@example.com,Kars,0
4756,Kerem Arslan,customer04756@example.com,Mersin,0
4757,Ece Tekin,customer04757@example.com,Adıyaman,0
4758,Ali Doğan,customer04758@example.com,Şırnak,0
4759,Zeynep Kılıç,customer04759@example.com,İstanbul,0
4760,Buse Yıldız,customer04760@example.com,Sinop,0
4761,Kaan Yılmaz,customer04761@example.com,Sinop,0
4762,Ahmet Özdemir,customer04762@example.com,Amasya,0
4763,Kerem Polat,customer04763@example.com,Batman,0
4764,Burak Kurt,customer04764@example.com,Artvin,0
4765,Hakan Demir,customer04765@example.com,Kars,0
4766,Melis Tekin,customer04766@example.com,Kırıkkale,0
4767,Ömer Demir,customer04767@example.com,Sinop,0
4768,Yusuf Arslan,customer04768@example.com,Kars,0
4769,Eren Polat,customer04769@example.com,Çanakkale,0
4770,Can Yıldız,customer04770@example.com,Çorum,0
4771,Buse Tekin,customer04771@example.com,Antalya,0
4772,Can Şahin,customer04772@example.com,Amasya,0
4773,Yusuf Erdoğan,customer04773@example.com,Sinop,0
4774,Hakan Kılıç,customer04774@example.com,Ankara,0
4775,Onur Öztürk,customer04775@example.com,Artvin,0
4776,Ayşe Arslan,customer04776@example.com,Mersin,0
4777,Ahmet Aslan,customer04777@example.com,Karaman,0
4778,Ayşe Kaya,customer04778@example.com,Yalova,0
4779,Can Aslan,customer04779@example.com,Bolu,0
4780,Mustafa Erdoğan,customer04780@example.com,Sinop,0
4781,Ali Erdoğan,customer04781@example.com,Balıkesir,0
4782,Can Aydın,customer04782@example.com,Konya,0
4783,Hakan Aslan,customer04783@example.com,Sakarya,0
4784,Mustafa Kurt,customer04784@example.com,Kastamonu,0
4785,Emre Yılmaz,customer04785@example.com,Konya,0
4786,Barış Aslan,customer04786@example.com,Kütahya,0
4787,Furkan Aslan,customer04787@example.com,Trabzon,0
4788,Mert Tekin,customer04788@example.com,Ağrı,0
4789,Yusuf Aslan,customer04789@example.com,Ankara,0
4790,Mert Çelik,customer04790@example.com,Iğdır,0
4791,Ahmet Şahin,customer04791@example.com,Karabük,0
4792,Burak Kılıç,customer04792@example.com,Yozgat,0
4793,Ayşe Erdoğan,customer04793@example.com,Ardahan,0
4794,Ayşe Aslan,customer04794@example.com,Giresun,0
4795,Berk Güneş,customer04795@example.com,Amasya,0
4796,Zeynep Çelik,customer04796@example.com,Muş,0
4797,Seda Demir,customer04797@example.com,Balıkesir,0
4798,Derya Öztürk,customer04798@example.com,Şırnak,0
4799,Serkan Güneş,customer04799@example.com,Düzce,0
4800,Onur Kurt,customer04800@example.com,Bayburt,0
4801,Fatma Şahin,customer04801@example.com,Aksaray,0
4802,Ece Kaya,customer04802@example.com,Karabük,0
4803,Arda Erdoğan,customer04803@example.com,Zonguldak,0
4804,Kaan Kılıç,customer04804@example.com,İzmir,0
4805,Burak Güneş,customer04805@example.com,Kayseri,0
4806,Derya Öztürk,customer04806@example.com,Kütahya,0
4807,Can Aslan,customer04807@example.com,Hakkari,0
4808,Kaan Kılıç,customer04808@example.com,Burdur,0
4809,Ayşe Öztürk,customer04809@example.com,Sinop,0
4810,Fatma Kurt,customer04810@example.com,Mardin,0
4811,Mustafa Aslan,customer04811@example.com,Batman,0
4812,Serkan Demir,customer04812@example.com,Mardin,0
4813,Elif Polat,customer04813@example.com,Karabük,0
4814,Can Özdemir,customer04814@example.com,Sakarya,0
4815,Can Güneş,customer04815@example.com,Çanakkale,0
4816,Derya Aksoy,customer04816@example.com,Isparta,0
4817,Seda Kurt,customer04817@example.com,Ardahan,0
4818,Zeynep Çelik,customer04818@example.com,Karabük,0
4819,Eren Doğan,customer04819@example.com,Malatya,0
4820,Ömer Şahin,customer04820@example.com,Bilecik,0
4821,Furkan Kurt,customer04821@example.com,Van,0
4822,Emre Güneş,customer04822@example.com,Uşak,0
4823,Elif Aydın,customer04823@example.com,Erzincan,0
4824,Melis Özdemir,customer04824@example.com,Adıyaman,0
4825,Yusuf Şahin,customer04825@example.com,Sakarya,0
4826,Eren Aksoy,customer04826@example.com,Trabzon,0
4827,Fatma Şahin,customer04827@example.com,Çanakkale,0
4828,Buse Kaya,customer04828@example.com,Siirt,0
4829,Ahmet Yıldız,customer04829@example.com,Balıkesir,0
4830,Emre Erdoğan,customer04830@example.com,Aksaray,0
4831,Derya Koç,customer04831@example.com,Samsun,0
4832,Kerem Çelik,customer04832@example.com,Ordu,0
4833,Ayşe Aksoy,customer04833@example.com,Hatay,0
4834,Ayşe Doğan,customer04834@example.com,Bursa,0
4835,Ömer Kılıç,customer04835@example.com,Iğdır,0
4836,Barış Tekin,customer04836@example.com,Bolu,0
4837,Fatma Kaya,customer04837@example.com,Balıkesir,0
4838,Fatma Aslan,customer04838@example.com,Sivas,0
4839,Derya Kurt,customer04839@example.com,Düzce,0
4840,Kaan Kurt,customer04840@example.com,Kayseri,0
4841,Seda Polat,customer04841@example.com,Çankırı,0
4842,Fatma Yıldız,customer04842@example.com,Iğdır,0
4843,Derya Erdoğan,customer04843@example.com,Bilecik,0
4844,Emre Yılmaz,customer04844@example.com,Iğdır,0
4845,Hakan Aslan,customer04845@example.com,Tekirdağ,0
4846,Berk Kılıç,customer04846@example.com,Sinop,0
4847,Yusuf Erdoğan,customer04847@example.com,Iğdır,0
4848,Eren Şahin,customer04848@example.com,Hakkari,0
